id	filename	md5	size	state
4ae4329c-6e10-47bb-875f-82ff32d5bf08	b0717300-0735-4451-bba1-7ce0fc0d4ac6.FPKM-UQ.txt.gz	02dec4a2e7f9c373184bd084d9839a04	546337	live
4b6ff3d9-da08-4581-a66e-34609b00e66f	c6045584-592e-412f-974a-c8ae2d4bb817.FPKM-UQ.txt.gz	d702140de473492d090a438a9e41e061	526999	live
4b7f43e2-26a2-46e7-a9f4-f3a411483d4f	d44d370d-d86e-4006-9530-ab3442cb2848.htseq.counts.gz	414a96f1beda60ea93655c746255cc45	255606	live
4c15adac-9175-4871-8de3-572af1017356	a3e5cda5-f468-48f3-92fa-864b8bbbecdc.FPKM.txt.gz	88ed1e2bfc37d391ed61b62814ea4903	500334	live
4ceccebf-973b-45b9-bbe2-8db04766ec9e	ce3cc39f-d031-4751-a9fc-d9c7b2fb168f.FPKM-UQ.txt.gz	09aac2d3606f1db6ad8e050da655241b	550218	live
4dd69e99-a085-4654-807a-49ee3827ca90	a75c6098-ff48-43c2-b56d-6fa448ddebfb.htseq.counts.gz	5b66388466d7ea851224a52c59ddf944	249402	live
4e124d1f-ec96-4824-85bb-19c2e654510c	5cb8a505-e571-4faa-ab14-71e7b6a45a89.htseq.counts.gz	ff421f17759d1119395a30a847622931	255395	live
4e9058f6-6a43-438c-bc9e-7ae31db9f999	95b626ff-eb72-4539-b85b-2dea5a174fc2.FPKM.txt.gz	9abfc55b8c88b77fc0ed2a853d37635a	536873	live
4ea4de42-1394-402b-abbc-49d0f2c2c628	cd925805-378c-4070-a7f3-ba8084efd836.FPKM.txt.gz	24cb859297fa464ffe9f395969c09b3f	517504	live
4f2e6c8a-526c-4b29-958b-075f05c0a65a	9c10ea63-f990-4c9b-9149-df9583e59610.FPKM.txt.gz	0d9963613bbb9a1316c42540e77151d2	536967	live
4f601660-8336-446c-af2c-35a1a1f14943	d90b02f3-4c68-40ec-9704-1d1d6706e402.FPKM-UQ.txt.gz	923d5d2c50888ecef84005bef8cd3266	539414	live
502e0f27-2aa2-4d1f-920c-70f50c44a7c4	2afdb646-75ca-4bc9-9c12-30a27f994ecd.FPKM.txt.gz	6b9ab4f0d5b8ae3009bb8ec2fdf8714e	542936	live
5106edc8-0497-4c14-af8b-e888484c6bd9	2f7160fe-5f34-49bc-95fd-029ce83d8c42.htseq.counts.gz	f3b4703fd9d79b27a17e4fc4527ba3c1	254652	live
512d7b55-fed2-4935-bf4b-e743e53be85e	eaff8d68-43f9-48bf-ad8b-8d0f452d3775.FPKM.txt.gz	a2b9b8f2908edc2fd5bdeca55e58af4e	534836	live
515ce558-5c94-48c0-8169-2517da2f7170	6bdfd682-d5da-403d-b901-9d6fec360d3a.htseq.counts.gz	6ab4c49a54b03b06386c71922292228c	255759	live
51d0e5f6-e4f1-4c67-b7c5-3bae9b82c5f4	b4919075-90a9-4c8a-82a0-a0b5f9944ad3.FPKM-UQ.txt.gz	c8b7a9ddc66362dfa13d8729b29ad419	531400	live
5278a216-f2e3-444b-9ac8-31c8c46c88f4	502fc9a8-6409-4b7a-a0f8-abed308ce84a.htseq.counts.gz	5886b84cb73c1e9abfc07c8404e3969c	255698	live
52da6fec-c6db-422e-ae98-2054687e2e18	8917fe2a-c1bb-440c-8ea5-655504006a63.FPKM-UQ.txt.gz	d049b79b71c5f9fc7ae1baa7f7d707ce	534421	live
55267dc4-8862-429e-b889-9cac8c5b3ccc	53d78258-1650-4793-a01d-d2c065215fb9.FPKM-UQ.txt.gz	bef750d33aed9cdf3244d45132da232f	516503	live
556a40aa-8c68-4aea-a41d-2fecb27b29ef	28f0c53a-abdd-4789-adcf-f59132ae3a92.FPKM-UQ.txt.gz	6bbc40e5d0d76bf56dcf106cdc2ac175	544914	live
558c4654-1be9-4eb2-9322-af29c48035ad	026527d4-007c-4c4e-9bd5-855c44bbe7b0.htseq.counts.gz	6789132c488c3c4f5882c78936f58f54	255947	live
565983e0-ffa6-49b2-a4ec-b9fa18a43b5a	8cb39efc-4bfb-49df-bc48-159d9211bc5a.htseq.counts.gz	87a11a491fc59ea4d0f3497728083b25	257086	live
56767b12-9c72-42dc-bd29-5c70846a5432	f5bb4817-1727-41f9-b7f6-3a4e1818c2df.FPKM-UQ.txt.gz	94af77bb37a416c8cd48c4d8bf000836	539049	live
56b49a2b-6401-472b-8bc2-272cd9301fbc	0317a370-6a1e-44bd-bfd0-81fd06ec56fb.FPKM.txt.gz	05bfe87d13f2fd16a2adefd0a4b7bacb	522092	live
56e47486-4d33-4fb1-9653-5a4043216e86	e87cfbaa-791e-4a6b-8ec8-28df636e7cdc.FPKM.txt.gz	d016f1a9e1c48284949b5dc5c44ac249	525791	live
586365ad-df25-4868-92bc-80cddcc1e727	f6a99d72-7ef2-4c9c-880c-a26bd5fef9c7.FPKM.txt.gz	c3e9bd54654dbfbdc7a16ca11d1212b7	518717	live
58be0f31-3e37-4696-9579-009f0002c620	fffc1088-c5a6-46a0-b050-860184f6ded2.FPKM-UQ.txt.gz	be8be02abdaf80713acf6042866c2f93	518661	live
5984136a-a74a-45f6-a034-e1efe45d89b3	b4919075-90a9-4c8a-82a0-a0b5f9944ad3.htseq.counts.gz	a81e0cb1ecd4586f8f339293e6225191	254227	live
5a156233-3112-400b-9cb1-131363c34778	30e10839-2ba1-4fd1-82ed-ad8fe4e72794.FPKM-UQ.txt.gz	efe1271d11cdb4e8269a237ad078453b	543672	live
5a73466e-3e16-4dc9-accd-3f1bb70a45cf	026527d4-007c-4c4e-9bd5-855c44bbe7b0.FPKM-UQ.txt.gz	a728c6cf932043b7e68cfe910f92a41a	536817	live
5a8a0c3a-cb51-4e08-8eb2-2f63e21e2db5	ea50d2da-4f84-46dc-8036-c34392793aed.FPKM-UQ.txt.gz	537145993507220bb2611f8eab860b7c	531381	live
5ab0be75-d616-4e42-a44b-aa47ee4c11ae	4befb3ab-b606-4035-a0b0-639032962767.FPKM.txt.gz	ddf0d24b61e582b5e947a05365158b3d	535333	live
5bf74535-e07c-4d1e-a8d4-b2a2c2b1e33b	e52fefef-84a4-4b1d-91e2-9e9735e19e1f.htseq.counts.gz	2e838682582a80d09899e8e77939550a	256051	live
5bf8138a-a093-4b56-b160-7f0b076f0d18	9c14c8ea-c5c4-42b5-873b-231efb65898a.htseq.counts.gz	1634541cc555c55a56105b6b5c2da30a	256326	live
5c5eb8c1-6dc1-463e-9044-1e386deeff75	2c15cc20-2347-4bfc-826d-a062f6d74b46.FPKM.txt.gz	a5c91c3535e768e4647687b8603f3fe6	536724	live
5ca6b9a3-b237-4d20-8929-63ee45edf130	30e10839-2ba1-4fd1-82ed-ad8fe4e72794.FPKM.txt.gz	abe4df2dbc3db6b7fef3bad61eed9335	540798	live
5d3783b8-4ba3-4bd0-a955-89c83906c451	d44d370d-d86e-4006-9530-ab3442cb2848.FPKM-UQ.txt.gz	d5dd3c92a7d4000fcb373efa645d0b0f	541198	live
5da2d1f7-1005-42f3-835b-fefb341881a5	21f38c14-7d7c-4156-8c85-88be68cae18d.FPKM-UQ.txt.gz	6cfe5f0715de3a88d95d17077e832c40	530996	live
5e5ad53d-2c5e-4e30-bb55-1749dbcdb270	8b4a22e2-e19a-4f8c-9f8f-a19f69fc8cbf.htseq.counts.gz	cdaa36743ed82dff0c11810cd59d01bf	245851	live
5e886f8c-f8eb-422e-9804-316ac73204ad	37897de3-c6da-4f80-bf9d-a36ee2cf5e15.FPKM-UQ.txt.gz	e663fb561f11d0dda6a7fde3c63a19fd	525572	live
5f322a49-5a2a-4800-8501-3a922aaf795d	bd7b2c7c-3a38-4a2b-b6eb-5f67572db883.htseq.counts.gz	27e078c523b95968cece0dae653bf9cd	255881	live
5f47ac71-bf8e-42bc-bb91-230ae2ee25e1	c1fdf09e-3960-4aaa-8c49-fe64c6c5bcea.htseq.counts.gz	0d947ffc164b596e62da66e1a75c1520	254599	live
5fd5097d-0a92-4e4f-9891-105791d711b6	19f1375f-51f2-4f4c-88fe-6fc84c37e5b6.htseq.counts.gz	aa0e52bbb22d18a43fc3225a520822d5	255830	live
605876d2-a0c5-4610-ba23-4c13c5616a70	f2d5627a-f891-453b-8bdb-38d732c59342.FPKM-UQ.txt.gz	bf465515c155671f13accb42139a8ac3	528638	live
60a32aeb-59e0-4f07-83bc-ae7f8a45390e	2556ce90-db5f-4beb-897a-db3cf556e054.htseq.counts.gz	79f4e71cb872846aea7cf67d32c29c5d	254612	live
60aeb84c-4a26-48b3-bd40-1d747f16e39e	4befb3ab-b606-4035-a0b0-639032962767.htseq.counts.gz	2e8d4d35770f6da811fb3224e1d92467	257054	live
60bf3406-dfbc-4d25-85ee-0627e57994a4	419b4c0a-c23f-4214-8de0-722d2ae0846b.FPKM.txt.gz	d3e169ef14855ae1016254df62c255de	503808	live
60ea7205-a33e-4df2-8bfa-8253491b83e1	ceb8fbdf-dd36-4273-b17c-0ee2eca493c5.FPKM.txt.gz	51f0b27166e9629b61025d409f65cd4e	493590	live
61262b6a-2d84-421d-aeda-ee0b7694031c	d44d370d-d86e-4006-9530-ab3442cb2848.FPKM.txt.gz	63a3403ddaa2874c3365e828c7a00631	538442	live
61b84e11-3d71-4603-9b5f-57ed2d9bcc14	b004e38d-f48c-49f9-a027-4a702fbaf107.FPKM.txt.gz	02617a36b226f9397a6c4b005de9fe74	508410	live
628792e2-4e0c-4b49-b6b1-af80d2b6dccf	21800024-cf76-4185-b57b-526539ccdba2.htseq.counts.gz	0c7ea2f1897a08aaca06071072b1577b	254920	live
6293eb74-7bb7-4e2b-ad7c-0ab9f42dac0a	c153c4d8-2005-440d-9249-e8b8f2f73a96.htseq.counts.gz	061006dc439b33af36c9973cc003b5d8	256928	live
629b971c-909b-4ccd-96f4-e53ef5a5ec7c	84aa891c-c73e-48eb-bdbe-5774c2dc3c58.FPKM-UQ.txt.gz	f9cb42c8f7f5308f53d2bf6e5276153b	513349	live
629fb40f-e97d-4bb8-8f59-0a71256211b1	2a254376-7498-4c41-8c20-8b4bdd8369da.htseq.counts.gz	1386f7e176fee2909ce4a6446cf5afe8	254407	live
644ee8ce-b703-4050-a531-7e8ebaa3e835	d90b02f3-4c68-40ec-9704-1d1d6706e402.FPKM.txt.gz	62d584f10a40b236f6d0d76d26453cbd	536710	live
6462e30f-6afe-49fb-aeab-88d3bdfe71b0	4ea9f653-d97f-4e04-ad32-620017803919.htseq.counts.gz	bcda948b4262bf56d6a158092e85d3af	254141	live
64f9030f-4677-488b-9824-bcefd5eb174b	afe67ba6-d59f-4450-8fbd-624da67d47e5.FPKM-UQ.txt.gz	78bc2578191f0cc933c2839ed543f658	523422	live
65b36451-cca6-46e8-8e91-4d39deebee9b	c904090b-149e-4146-9769-f0d2ff965da9.FPKM-UQ.txt.gz	1e4aa2036f3dd7c91db32fd63e208453	528652	live
6642082e-fd99-42e0-accb-57a41e77495c	bdba30ab-5b63-4e14-b203-8a834022db68.FPKM-UQ.txt.gz	d66527f6c75af77fc99a7284865dbeb8	541554	live
6674de13-7754-43fb-8570-28ac9e76667c	50a6757f-496c-4d2d-9463-f948c09c28f6.FPKM.txt.gz	86b4b94ef20f6d55f7411c9d950ad96f	529195	live
66cf3e12-7e47-4588-b2ea-22afa2cdf7df	0e30bd18-8e8b-4c52-aace-b5587c6df51a.FPKM.txt.gz	ae0cec30e885d5f556c62e34d8fc8f2e	503388	live
67c4aadd-ff11-4dbd-8933-b6c1d3bcba4f	39701843-3dae-4114-b04c-b3387e402e4f.FPKM-UQ.txt.gz	5d091732a72409913a03b28fda4ec722	513267	live
68752b1a-d38e-46d0-bc63-cd4c3777c48e	adce8dd4-e2df-43ed-9821-3781ddb7a82f.htseq.counts.gz	6f0336b63be1b758d328c2ac1f1c0a6a	255072	live
68ef30f8-3d18-48b6-8c22-6ad655372f5a	c42fa4ad-4f31-4dfd-b499-599896a57517.FPKM-UQ.txt.gz	142eebc2203e9f0ed08de79946b6a7e7	533689	live
69516e1a-b3bf-4d0e-9470-a9f6a9339b63	928160c7-f711-4b23-832c-8c12aea9fe85.FPKM.txt.gz	541de0d2f7f9efb331dc2128e2fcee84	525904	live
69595b5c-5d7b-416b-aa98-b2218bbe5d7b	76c6e110-9a94-4fcf-a534-a21ba4698f86.htseq.counts.gz	1233a2667bbfb3fffee7df16b4186925	254454	live
69ad0e73-fbd4-4b87-8a46-92f904850fbc	c3f677f7-168a-414b-8006-a9cec7da0994.htseq.counts.gz	9a74f729166c3e80208fd2358ee660a9	251484	live
6abe5e40-8775-4c31-9924-693b93200c51	742b41f9-faca-4bad-a2a5-5d40b8bf06ce.htseq.counts.gz	7f13b7fc55d1378dd0aa9ebad7bf9df2	254730	live
6af9a9fc-9798-44ce-8a54-ca380408a389	844bbccc-8e4e-4c0a-ad29-0aa196f14c26.htseq.counts.gz	6513b94fa6395f344b228b8d2d79e84a	255628	live
6b62c78f-9801-405e-b582-415ee6067c49	dfa2ddfb-c161-4c8c-a538-be6e00a8466e.FPKM.txt.gz	4b21a6a1d7064a47de1020fcea1deeba	548712	live
6c2858e8-c11c-4026-9bea-b7e0a12954c9	026527d4-007c-4c4e-9bd5-855c44bbe7b0.FPKM.txt.gz	b8514a30c295610c38dfeadfac6cd293	534465	live
6cfb3229-0056-4463-9461-da5156dcd35e	76c6e110-9a94-4fcf-a534-a21ba4698f86.FPKM.txt.gz	e8abd4237d200c0bb414171a8cd89495	534102	live
6d039299-741a-4571-bb4b-48bb07f2e7dd	284d5f4a-5b44-42f7-90e6-14a5250183aa.FPKM.txt.gz	775d5bc6048932974fca9e6b3096fe96	519720	live
6d1e7429-3d3f-451e-8c0c-179697703d1a	eb24e6f8-dc16-4a6d-b584-9046829cc2ef.FPKM-UQ.txt.gz	2a7519a8e15e2b85d4a79323e8c8c653	553402	live
6d32ee60-3808-4f00-898d-469648a25568	2f7160fe-5f34-49bc-95fd-029ce83d8c42.FPKM-UQ.txt.gz	160a21de139c40c264d60c567165955e	530957	live
6daae859-3e24-4145-8288-c575d23111cf	f728fc58-a4b9-4525-971a-a74a7d676695.htseq.counts.gz	ce195168f3e5d1911e5e7bf2267905e6	257878	live
6dd5715a-ffda-471e-b0b4-83101d74e0d2	4ea9f653-d97f-4e04-ad32-620017803919.FPKM.txt.gz	70d347b79f80a7be25e81fcfab3204f0	521008	live
6de43ec7-fdb3-413d-8fcb-6f68cdb3af59	7376f374-1439-405e-87d3-c45cfac92ed5.FPKM.txt.gz	f75a54c362aa7e798ed24d414c24ec59	535648	live
6dff3293-fb32-49bf-bdcb-be4f05f9bd37	982e2940-10b0-4383-bde8-f7ccb9920fc4.FPKM-UQ.txt.gz	dbc29679543f90ebebe67f6774418a94	535500	live
6e4f8a99-2a03-4c27-87ce-b5c016de151d	d6cdbf9a-1009-4ee1-b041-a3744f4166ac.htseq.counts.gz	60038ddf1f071bdc4f1ce1c3866ffb9f	254425	live
6e61442a-2f58-4f72-9430-0a9680d04541	42959bfe-1a62-465f-aafc-684d973b43f7.FPKM-UQ.txt.gz	2af04e15eb6c4c9550b2af54b37f3d73	527200	live
6eec94c4-8509-4bcf-a520-6db743cccf30	378f6079-6c4e-415b-8b5e-6c3c72e513b3.FPKM.txt.gz	46625e45c4a27b18f5e26cb19a31feef	511971	live
6eef08c7-1e7c-4073-82a8-ce666a6f876d	68fe871b-c631-469e-87a2-26130f416446.FPKM-UQ.txt.gz	4498056725f5a18a017ddd18b2e3b3ea	535517	live
6f6be875-b396-465f-9c26-9be81fd6c9cf	456ef025-b7f0-4040-90dd-5bcc2e476bfc.htseq.counts.gz	1e3f9bad4b4fe1ae089d57998092f079	256058	live
6fdb9ed1-9a75-4b56-aa06-11df2306b56c	4612a611-2ff9-4f51-b4b2-af142254dbe8.htseq.counts.gz	fd663688923c85dc7d7949cf021c496b	261014	live
70732ce6-2ce7-4ea0-92f0-8a15032b64dc	746ed118-eb9f-43a5-bcda-872999ae7128.FPKM.txt.gz	9ab95c5a0ab5c2d048e294d024a19657	539598	live
71c61ca2-a94d-4978-bc40-76f33e130e84	6508275a-e712-424e-bdaf-b9e1b07b0f95.htseq.counts.gz	d66f606d1af50375022ae0bfe1422ab3	251345	live
727173d9-fadd-4718-8099-fbd89bb4d6d2	2556ce90-db5f-4beb-897a-db3cf556e054.FPKM-UQ.txt.gz	f29a9d92c89a30ae197ae0954418f47c	536442	live
72f4f158-62b3-4d56-9a5c-427b3048cb25	f67cf68d-56b3-451d-ba21-566664213691.FPKM-UQ.txt.gz	fd15fa29611179cccdde1c4301a0e2cc	533957	live
733425a2-bbad-43c0-8770-17b899b110d6	ca0a0a82-4e82-4559-9666-d19faa3edf8f.FPKM.txt.gz	f66c04d6775ac08c6ac3011c30948354	540228	live
73d5541e-31fc-4a1c-8e86-96448f1a56e8	bcdc68db-c874-4097-9c46-b06e331caaf5.htseq.counts.gz	fa68fef8dc11c8cad818f0a329fe19b0	257382	live
73e842e4-2cb2-49e7-b450-d48992f67309	fe09042c-c233-4f10-b8ad-d5da80aaf60d.FPKM.txt.gz	7a8dd2457443b42e562a064b7e65f627	534220	live
74ea00b6-be8d-4560-b73e-43edeadca223	95b626ff-eb72-4539-b85b-2dea5a174fc2.htseq.counts.gz	cc635ecad58ec0bd546e75839f6f3984	257017	live
754cdad3-e102-491f-b1b5-b3724d1f650a	ac22ae42-0d53-4b2e-ad6c-f4c98f9be040.FPKM.txt.gz	6bdf69d7839daa52b17f6ba909205a64	544302	live
768f5843-c7ce-41d3-b5fb-70a5f4161d11	0e30bd18-8e8b-4c52-aace-b5587c6df51a.htseq.counts.gz	63ce335b27ca9a696c5daeee81f7ffd2	249938	live
77509831-0d71-4939-a5b5-c3fc2d9d5580	21800024-cf76-4185-b57b-526539ccdba2.FPKM.txt.gz	ee5bef5033b2345f571e35bf4c23c76c	534837	live
779ab720-2789-45c4-a467-db6e0f051163	a5461e7c-620e-49c0-b4bf-f9774b9393af.FPKM.txt.gz	68edd40dee7dc5d8d618c844976dc6be	544675	live
7a75db6f-b8ea-46dd-89b3-16953b2505fa	c3f677f7-168a-414b-8006-a9cec7da0994.FPKM-UQ.txt.gz	87b6623466dfe5e7c386aed2dda20064	523986	live
7a9b8e79-54a4-4015-8372-4332f1cafdee	bd4b6975-90d9-43f8-aadc-344d04644822.htseq.counts.gz	3f1dd9ff117f82f429dedf352a0a2f73	260800	live
7b7ae47b-31c9-4f8a-bb16-36d398c271cf	ddd4c4a7-6057-4244-aa4d-ccffe6e1c95a.FPKM.txt.gz	cd536733a477fee355ed44c6dbfa9e47	527258	live
7b7d58e0-b61c-4445-b4e5-c11c911e66b9	64718111-dba7-4f49-9f3a-7f2bccc12cda.FPKM.txt.gz	27c111843c5f522a0bb09717003145ee	534151	live
7bd80682-55ca-4103-83ad-e303500dc8f8	1a860864-2ba1-46ad-ad36-018a7b0ec08e.FPKM.txt.gz	44d5426b5b2cdb3a02c0dcdadc8199ec	534680	live
7be17795-dadb-4358-93b7-2875cc464d73	ca0a0a82-4e82-4559-9666-d19faa3edf8f.FPKM-UQ.txt.gz	a9b7cbed98bb829b7fe1ebb529174c89	543041	live
7d7739ce-ea22-40cc-b12a-bb06f304db94	982e2940-10b0-4383-bde8-f7ccb9920fc4.FPKM.txt.gz	352604d5f40903904439166c4f7c42cf	533385	live
7d938add-74ca-4ba4-b3f5-cf7a39f872ec	95e82e2f-d87e-4785-9e8e-c6b41d8b73f0.FPKM.txt.gz	4942342a99bb75178c6bad80f666f24a	543055	live
7dea8900-6c08-4753-8c1d-7f487b635a96	47b09db5-8cbf-4385-9178-d943b48ebc53.FPKM-UQ.txt.gz	b5ac0dbb200043cdadef90b2162758be	547112	live
7e26363a-e1ab-4156-bb02-c7e3c13a581b	820e3299-bd67-4ba8-a637-32d31205e120.htseq.counts.gz	42f5957a27f77cf82d96af707e877d6a	248659	live
7eaa13d3-4c44-4146-83fb-01576a883e78	f0f7d061-ace0-4dbd-90ec-df8f5985a7a2.FPKM.txt.gz	d0138a6b5367cac6f07115685a5e5a49	540923	live
7f58b7ed-10c8-4b45-92ba-61aaa9904fe7	fe179a60-5e81-48c1-b437-7c38ed910ba8.htseq.counts.gz	f44556681df906eb9e3147990ba6fc64	255542	live
7f69278d-5ef4-4cb9-ab25-7f0e0521cd77	7c03de7a-fafa-4f25-96bd-dc283674a273.FPKM-UQ.txt.gz	62cc24568de133b6c565d57f43ff4a75	538799	live
7f87b73f-233c-47a2-9420-547181e8d103	ed9fe516-13b7-45d1-8d17-40ca9a96bbd0.htseq.counts.gz	28eee9e3756f4133ee79eda632734f3e	249295	live
8051c918-ca80-41e1-9425-695ea15fa9d1	b38a841a-f57e-4170-8cbc-17c54aacd580.FPKM-UQ.txt.gz	d38c2dc3d887b8b444d87851e15bfcf3	543286	live
8104f9f2-b3b2-4001-b490-740c991a3aa4	57c3b272-7dcb-4937-83c1-02a3694e701f.FPKM-UQ.txt.gz	b4dfcecfe470901a3cbda06dcfd577eb	522222	live
810762c8-6c7c-4109-80c8-38cc4dcc9baa	64718111-dba7-4f49-9f3a-7f2bccc12cda.FPKM-UQ.txt.gz	8cbbc0aefac0ffa2491f692bdbf07779	536834	live
8158fda5-6289-4683-896c-a13919fa8e65	de55dea1-658a-4a84-ae5c-fc554e9c4213.FPKM.txt.gz	3bf35a56376e9f228e84169723bf1a48	533940	live
8163bf9a-6cf1-4372-b1f9-f1495fc614fe	0f12d09f-f512-4a6a-95e2-c8942488f2ff.FPKM-UQ.txt.gz	f6ee0f52de794bb8f52a979b49424ca5	541607	live
825ff7c0-9ccc-4c43-949e-ee2b362f4a5a	020fcc42-97ff-4959-b52f-f7f119c3f643.FPKM.txt.gz	154bf06b2a50d32cef21322b4828425f	531762	live
8268bd86-19ec-4f3c-9501-c917c0227bd2	90629e6e-2e1e-4f31-884a-6bca2c24ce11.FPKM-UQ.txt.gz	dbe1df0041823833042649dc59416097	542632	live
829b5e06-e403-4cec-928b-9702a66ee21a	844bbccc-8e4e-4c0a-ad29-0aa196f14c26.FPKM-UQ.txt.gz	8aeaf0944022fe1237821f58fd3869e9	542670	live
848c6274-235a-4ed3-ad59-6be67064865d	47b09db5-8cbf-4385-9178-d943b48ebc53.htseq.counts.gz	679905a11e829b0e81c9d3fdfde9b3f4	258075	live
85d43c32-cbd3-4c44-bddd-88174388cc66	eaff8d68-43f9-48bf-ad8b-8d0f452d3775.htseq.counts.gz	5f1f098da3f3dcbcf24df13c89eaba2c	255637	live
85dc9c60-36c4-4ef8-a4be-babd34ed5581	e13a37ca-e668-4315-b156-f4eeb5814c05.htseq.counts.gz	e130a261c340f42c672bebeed807697c	251367	live
867719fa-1bd0-4f57-9cd8-cc4b1b5881bb	cbc1bf1c-8ddd-424a-b95a-5ca231d94e63.htseq.counts.gz	54107c236d8a2faf0fe11288567139b9	256337	live
86caadb5-6b0d-4c6f-b9b1-579906dc5558	bc8b9c8b-d288-436e-9e33-8c31a9575ce7.htseq.counts.gz	e93698d0fb07e10341b43b9407d6806f	259123	live
87156755-01f5-4034-a688-864d3c821293	04be0c6b-c75f-40cf-82c0-c14af4f9e456.FPKM.txt.gz	eac611bf8303c047905a0c746d040e7a	525365	live
873a4e74-cfb3-46ff-939d-22afa727fd6c	44ed61ae-e74e-40d7-98ce-7803e040567f.FPKM.txt.gz	82a43da3ebaef4e3bf29b00f76aa2d29	543668	live
874c5fea-4265-4aef-9f05-4d3b557ab01b	0317a370-6a1e-44bd-bfd0-81fd06ec56fb.FPKM-UQ.txt.gz	99bcd272f0985008684ef39566080f13	524501	live
87568d62-a031-4a4a-b539-75998f3a8b59	3462c776-160b-4ffc-9be8-69b08abf9780.htseq.counts.gz	90c302d3cea22a25ace77eac52cd9acd	258648	live
87578ada-fa4a-4683-bb62-a558db167813	6836d774-e17b-4198-b22a-47d05819b05d.FPKM.txt.gz	180b5390f556674692b6609c98d34e08	517733	live
8a4738d4-ae81-459a-b963-562806375967	d6cdbf9a-1009-4ee1-b041-a3744f4166ac.FPKM-UQ.txt.gz	ed9c04cacde89a768e7690cbf5da9ace	526353	live
8aa907c5-0165-45c7-9241-68df48f1e97c	9b571cc1-447f-4fa1-b797-bf95c1ee2372.FPKM-UQ.txt.gz	188262441c00dc275bacb6553c2210d1	534018	live
8b25ad83-c24d-4a8d-8e32-a0a415552faf	746ed118-eb9f-43a5-bcda-872999ae7128.htseq.counts.gz	e6adb7b686cc7bf8a159f0dd0042607e	256959	live
8b45702c-4da7-4c32-822d-edf798b5bb6d	746ed118-eb9f-43a5-bcda-872999ae7128.FPKM-UQ.txt.gz	a321fb1668d8c03f45b91a73b7372ed4	542176	live
8bd24827-f3b7-49a9-9342-f2c97b66a9fe	50a6757f-496c-4d2d-9463-f948c09c28f6.htseq.counts.gz	b1cf0f02aed43ad96515b7b3929cad00	253797	live
8c76a418-c594-44e6-ad17-95a11745f7d6	284d5f4a-5b44-42f7-90e6-14a5250183aa.htseq.counts.gz	b5fbc5bf6dab5a6f5c95394b3db15352	253384	live
8cf09d4c-f888-4dc4-ac73-9ae8ce927582	bc8b9c8b-d288-436e-9e33-8c31a9575ce7.FPKM.txt.gz	fb24db3cd733c1a288b251864bc5eba4	548694	live
8d552b85-2343-4cf6-a7ed-bc3d256f1a01	c153c4d8-2005-440d-9249-e8b8f2f73a96.FPKM-UQ.txt.gz	3f72ae42cd8b7e0015fa4c3815a72b12	546701	live
8e7d2668-9edf-44f7-888d-ee0638a154a2	01521666-f595-4074-aea1-f7ab78db062b.htseq.counts.gz	23ed715d90db4d439ac860beffd1ebf7	256883	live
8f4931da-8470-40e8-8654-bce3089daf72	e13a37ca-e668-4315-b156-f4eeb5814c05.FPKM.txt.gz	bd2db7b70e5a4f76677aa1021a6bce90	519848	live
8fda9f0e-eeff-4ba4-a389-7cc66138a011	928160c7-f711-4b23-832c-8c12aea9fe85.FPKM-UQ.txt.gz	198d2829f040d137ffa6ba297fc5fb80	528496	live
904d1d2e-a81a-4843-b6cb-7ce2aab45f14	8b3a593a-2359-476a-a501-e1baaa4873bb.htseq.counts.gz	922ba6986a0f6ce965610a7b0920ce13	255571	live
915d872a-dfdb-4d0a-8a77-00166f09d0b7	d50c9013-3aee-4b1f-be93-225e568da7c3.FPKM-UQ.txt.gz	068d1249575ed19519ea68fccc95fd85	537020	live
921efb13-4d40-4355-bfad-a273fae885d9	d50c9013-3aee-4b1f-be93-225e568da7c3.htseq.counts.gz	de032c7821cd295e454ad810a20b56c8	256782	live
927046f8-c9c3-4f13-934e-8575460efebe	4612a611-2ff9-4f51-b4b2-af142254dbe8.FPKM.txt.gz	b79ef140fc0847b01b35efb25a909f8e	559137	live
92763fe2-a184-46c1-8c07-283082a86c01	a5525401-79be-4c7a-9107-71c022778d65.htseq.counts.gz	c9f832e556e860da9f9aeda08e3e5655	256468	live
92802b71-e77b-4829-ba29-12620358b75c	c3d1dc80-eea8-43f8-8436-5bd0ee6a3b07.FPKM.txt.gz	9e9f8074ea5fa7adfa1c974a505827ae	528860	live
92b34c13-82a6-462f-ad6e-4546cf4655bc	b888bce3-6b9e-494b-b1e8-13714c8b5267.htseq.counts.gz	1b4cbb5cd663901bc187e1361e68daf9	254017	live
93aaab9c-20bf-47cd-914d-afe3fbf4fe90	b3850d71-3e90-4b9f-9057-55297d8b72bc.htseq.counts.gz	22bc4cb94731d902bea6e31f5905e4c4	258357	live
93d2f741-5fa7-447f-beab-da1876e2130e	d90b02f3-4c68-40ec-9704-1d1d6706e402.htseq.counts.gz	dadfabaa288556176bf940160a9bc15c	256319	live
93de3665-1388-4498-8dee-bfa94b1f7dcf	c42fa4ad-4f31-4dfd-b499-599896a57517.FPKM.txt.gz	5fb18e4cd1520b36979ae87b3c240d35	531486	live
